ID,player_name,origin_league,origin_club_tier,age,transfer_price,year,arrival_league,arrival_club_tier,grouping_positions,overall_app,overall_gls,height,nationality
3973,Cicinho,Other,Tier_4,U25,10Mto1M,2012,Primera Division,Tier_1,RB,264,23,1.72,Brazil
864,Marco Verratti,Serie A,Tier_3,U21,40Mto10M,2012,Ligue 1,Tier_1,CM,276,7,1.65,Italy
3771,Alberto Masi,Other,Tier_4,U21,10Mto1M,2012,Serie A,Tier_1,CB,44,1,1.88,Italy
3307,Egidio Arévalo Ríos,Other,Tier_4,U30,10Mto1M,2012,Serie A,Tier_2,CDM,311,23,1.7,Uruguay
6045,Ferdinando Sforzini,Other,Tier_4,U30,Below1M,2012,Serie A,Tier_3,CF,,,1.94,
4153,Nicolas Viola,Other,Tier_4,U25,10Mto1M,2012,Serie A,Tier_2,CM,73,13,1.81,Italy
4858,Andrea Costa,Other,Tier_4,U30,Below1M,2012,Serie A,Tier_2,CB,,,1.82,Italy
4045,Andrea Costa,Serie A,Tier_2,U30,10Mto1M,2014,Serie A,Tier_2,CB,238,5,1.82,Italy
4559,Andrea Costa,Serie A,Tier_3,A30,10Mto1M,2017,Serie A,Tier_4,CB,309,8,1.82,Italy
6358,Alessandro Malomo,Other,Tier_4,U21,Below1M,2012,Serie A,Tier_1,CB,69,2,1.9,Italy  Serie B
6363,Enis Nadarevic,Other,Tier_4,U25,Below1M,2012,Serie A,Tier_1,LW,,,1.84,
6364,Christian Terlizzi,Other,Tier_4,A30,Below1M,2012,Serie A,Tier_3,CB,280,26,1.94,Italy
4608,Massimo Bonanni,Other,Tier_4,U30,10Mto1M,2012,Serie A,Tier_1,LW,276,34,1.9,Italy
4529,Dejan Lazarevic,Other,Tier_4,U25,10Mto1M,2012,Serie A,Tier_1,LW,,,,
4538,Dejan Lazarevic,Serie A,Tier_1,U25,10Mto1M,2013,Serie A,Tier_3,LW,,,,
4032,Andrea Magrassi,Other,Tier_4,U21,10Mto1M,2012,Serie A,Tier_2,CF,1,0,1.94,
2155,Youssef El Arabi,Other,Tier_4,U25,10Mto1M,2012,Primera Division,Tier_3,CF,226,85,1.83,Morocco
3944,Mauricio Pereyra,Other,Tier_4,U25,10Mto1M,2012,Premier Liga,Tier_2,CAM,,,1.7,Uruguay
6252,Marco Migliorini,Other,Tier_4,U21,Below1M,2012,Serie A,Tier_2,CB,35,3,1.94,Italy  Lega Pro
3258,Majeed Waris,Other,Tier_4,U21,10Mto1M,2012,Premier Liga,Tier_2,CF,,,1.72,Ghana
2256,Majeed Waris,Other,Tier_4,U25,10Mto1M,2015,Ligue 1,Tier_3,CF,166,57,1.72,Ghana
2021,Majeed Waris,Ligue 1,Tier_3,U30,10Mto1M,2018,Liga Nos,Tier_1,CF,171,57,1.72,Ghana
3218,Marko Bakic,Other,Tier_4,U21,10Mto1M,2012,Serie A,Tier_2,CM,34,5,1.85,Montenegro
3589,Marko Bakic,Serie A,Tier_2,U21,10Mto1M,2013,Serie A,Tier_1,CM,37,5,1.85,Montenegro
5218,Marko Bakic,Serie A,Tier_1,U25,Below1M,2016,Liga Nos,Tier_3,CM,70,10,1.85,Montenegro
6017,Dalibor Volas,Other,Tier_4,U25,Below1M,2012,Premier Liga,Tier_4,CF,198,78,1.88,Slovenia
5509,Jonatan Lucca,Other,Tier_4,U21,Below1M,2012,Serie A,Tier_1,CM,0,0,1.84,
6357,Tomas Svedkauskas,Other,Tier_4,U21,Below1M,2012,Serie A,Tier_1,GK,,,1.85,Lithuania
4840,Nicolas de Préville,Other,Tier_4,U25,Below1M,2012,Ligue 1,Tier_3,CF,,,1.78,France
1374,Nicolas de Préville,Ligue 1,Tier_2,U30,10Mto1M,2017,Ligue 1,Tier_2,CF,206,43,1.78,France
2311,Nicolas de Préville,Other,Tier_4,U30,10Mto1M,2017,Ligue 1,Tier_2,CF,206,43,1.78,France
3583,Paul Papp,Other,Tier_4,U25,10Mto1M,2012,Serie A,Tier_3,RB,152,10,1.89,Romania
4521,Francesco Bardi,Serie A,Tier_4,U21,10Mto1M,2012,Serie A,Tier_2,GK,72,0,1.88,Italy
5173,Francesco Bardi,Serie A,Tier_1,U30,Below1M,2018,Serie A,Tier_4,GK,188,0,1.88,Italy
6531,Alessandro Marchi,Other,Tier_4,U25,Below1M,2012,Serie A,Tier_2,CM,84,4,1.79,
5124,Riccardo Cazzola,Other,Tier_4,U30,Below1M,2012,Serie A,Tier_2,CDM,,,1.88,
5603,Rudnei,Other,Tier_4,U30,Below1M,2012,Premier Liga,Tier_4,CDM,83,4,1.88,
4083,Héctor Quiñónes,Other,Tier_4,U21,10Mto1M,2012,Liga Nos,Tier_1,LB,30,1,1.78,Colombia
6713,Uros Radakovic,Other,Tier_4,U21,Below1M,2012,Serie A,Tier_2,CB,17,0,1.94,Serbia
6064,Andrey Sinitsyn,Other,Tier_4,U25,Below1M,2012,Premier Liga,Tier_2,GK,178,0,1.96,
5033,Wanderson,Other,Tier_4,U30,Below1M,2012,Premier Liga,Tier_2,CF,6,0,1.75,
1413,Wanderson,Other,Tier_4,U25,10Mto1M,2017,Premier Liga,Tier_2,RW,177,20,1.75,
5242,Mervan Celik,Other,Tier_4,U25,Below1M,2012,Serie A,Tier_3,LW,73,18,1.78,Sweden
5345,Borja Gómez,Other,Tier_4,U25,Below1M,2012,Primera Division,Tier_3,CB,141,0,1.84,
3946,Moussa Konaté,Other,Tier_4,U21,10Mto1M,2012,Premier Liga,Tier_2,CF,48,9,1.8,Senegal
2803,Moussa Konaté,Other,Tier_4,U25,10Mto1M,2017,Ligue 1,Tier_3,CF,226,65,1.8,Senegal
6571,Mark Diemers,Other,Tier_4,U21,Below1M,2012,Eredivisie,Tier_3,CAM,41,2,1.75,
3758,Geoff Cameron,Other,Tier_4,U30,10Mto1M,2012,Premier League,Tier_2,CDM,317,21,1.91,United States
5866,Gabriel,Other,Tier_4,U21,Below1M,2012,Serie A,Tier_1,GK,,,1.9,Brazil
5080,Gabriel,Serie A,Tier_1,U25,Below1M,2016,Primera Division,Tier_3,CM,21,1,1.9,Brazil
1365,Gabriel,Primera Division,Tier_3,U25,10Mto1M,2018,Liga Nos,Tier_1,CM,69,3,1.9,Brazil
3285,Maya Yoshida,Eredivisie,Tier_4,U25,10Mto1M,2012,Premier League,Tier_1,CB,279,16,1.89,Japan
4523,Ahmed Hegazy,Other,Tier_4,U21,10Mto1M,2012,Serie A,Tier_1,CB,31,0,1.93,Egypt
2122,Ahmed Hegazy,Other,Tier_4,U30,10Mto1M,2017,Premier League,Tier_2,CB,99,1,1.93,Egypt
6433,Dmitri Efremov,Other,Tier_4,U21,Below1M,2012,Premier Liga,Tier_2,LW,,,1.8,Russia
1270,Jackson Martínez,Other,Tier_4,U25,10Mto1M,2012,Liga Nos,Tier_1,CF,261,141,1.85,Colombia
124,Jackson Martínez,Liga Nos,Tier_1,U30,40Mto10M,2015,Primera Division,Tier_1,CF,276,143,1.85,Colombia
5960,Branimir Hrgota,Other,Tier_4,U21,Below1M,2012,1 Bundesliga,Tier_2,CF,47,30,1.85,Sweden
5408,Vincent Sasso,Other,Tier_4,U21,Below1M,2012,Liga Nos,Tier_3,CB,39,2,1.9,France
6205,Dmitri Golubov,Other,Tier_4,U30,Below1M,2012,Premier Liga,Tier_4,CF,219,70,1.78,
5933,Shota Grigalashvili,Other,Tier_4,U30,Below1M,2012,Premier Liga,Tier_4,CAM,166,25,1.73,Georgia
6606,Dmitri Tikhiy,Other,Tier_4,U21,Below1M,2012,Premier Liga,Tier_4,RB,,,1.85,
3947,Luis Caballero,Other,Tier_4,U25,10Mto1M,2012,Premier Liga,Tier_4,CF,,,,Paraguay
6719,Jona,Other,Tier_4,U25,Below1M,2012,Primera Division,Tier_3,CF,113,30,1.83,Honduras
5429,Silvan Widmer,Other,Tier_4,U21,Below1M,2012,Primera Division,Tier_3,RB,,,1.82,Switzerland
6700,Aly Ghazal,Other,Tier_4,U21,Below1M,2012,Liga Nos,Tier_4,CDM,,,1.89,Egypt
2977,Paulo Gazzaniga,Other,Tier_4,U21,10Mto1M,2012,Premier League,Tier_1,GK,41,0,1.96,Argentina
6360,Marco Fiore,Other,Tier_4,U25,Below1M,2012,Serie A,Tier_3,CDM,87,3,1.83,
6730,Mikolaj Lebedynski,Other,Tier_4,U21,Below1M,2012,Eredivisie,Tier_4,CF,87,16,1.85,Poland
4029,Thiago Ribeiro,Other,Tier_4,U30,10Mto1M,2012,Serie A,Tier_2,LW,,,1.83,
5465,Marco Pappa,Other,Tier_4,U25,Below1M,2012,Eredivisie,Tier_3,LW,157,31,1.79,Guatemala
6716,Nikolaos Karelis,Other,Tier_4,U21,Below1M,2012,Premier Liga,Tier_4,CF,39,1,1.73,Greece
6203,Vladimirs Kamess,Other,Tier_4,U25,Below1M,2012,Premier Liga,Tier_4,RW,,,1.81,Latvia
6307,Gerrit Wegkamp,Other,Tier_4,U21,Below1M,2012,1 Bundesliga,Tier_4,CF,49,9,1.92,Germany
6004,Iheb Mbarki,Other,Tier_4,U21,Below1M,2012,Ligue 1,Tier_4,RB,61,4,1.85,Tunisia
6063,Hope Akpan,Other,Tier_4,U21,Below1M,2012,Premier League,Tier_4,CM,,,1.82,Nigeria
5666,Fabinho,Other,Tier_4,U21,Below1M,2012,Liga Nos,Tier_4,CDM,0,0,1.88,Brazil
1802,Fabinho,Liga Nos,Tier_4,U21,10Mto1M,2015,Ligue 1,Tier_1,CDM,198,25,1.88,Brazil
64,Fabinho,Ligue 1,Tier_1,U25,80Mto40M,2018,Premier League,Tier_1,CDM,246,27,1.88,Brazil
5809,Milan Perendija,Other,Tier_4,U30,Below1M,2012,Premier Liga,Tier_4,CB,,,1.9,Serbia and Montenegro
3265,Christian Clemens,1 Bundesliga,Tier_3,U21,10Mto1M,2013,1 Bundesliga,Tier_2,RW,119,13,1.8,Germany
3802,Christian Clemens,1 Bundesliga,Tier_2,U25,10Mto1M,2016,1 Bundesliga,Tier_2,RW,159,19,1.8,Germany
3314,Christian Clemens,1 Bundesliga,Tier_2,U25,10Mto1M,2016,1 Bundesliga,Tier_3,RW,159,19,1.8,Germany
1362,Adam Maher,Eredivisie,Tier_3,U21,10Mto1M,2013,Eredivisie,Tier_2,CM,138,24,1.74,Netherlands
4887,Hajime Hosogai,1 Bundesliga,Tier_1,U30,Below1M,2013,1 Bundesliga,Tier_3,CDM,207,8,1.77,Japan
2040,Emre Can,1 Bundesliga,Tier_1,U21,10Mto1M,2013,1 Bundesliga,Tier_1,CDM,64,7,1.84,Germany
878,Emre Can,1 Bundesliga,Tier_1,U21,40Mto10M,2014,Premier League,Tier_1,CDM,179,17,1.84,Germany
4586,Lasse Sobiech,1 Bundesliga,Tier_1,U25,10Mto1M,2013,1 Bundesliga,Tier_2,CB,102,5,1.96,Germany
4882,Felipe Santana,1 Bundesliga,Tier_1,U30,Below1M,2013,1 Bundesliga,Tier_2,CB,156,12,1.96,
5552,Julian Koch,1 Bundesliga,Tier_1,U25,Below1M,2013,1 Bundesliga,Tier_2,CDM,104,5,1.84,Germany
125,Mario Götze,1 Bundesliga,Tier_1,U21,40Mto10M,2013,1 Bundesliga,Tier_1,CAM,156,44,1.76,Germany
346,Mario Götze,1 Bundesliga,Tier_1,U25,40Mto10M,2016,1 Bundesliga,Tier_1,CAM,227,57,1.76,Germany
6647,Marvin Bakalorz,1 Bundesliga,Tier_1,U25,Below1M,2013,1 Bundesliga,Tier_2,CM,124,14,1.8,
6496,Marvin Bakalorz,1 Bundesliga,Tier_2,U25,Below1M,2014,1 Bundesliga,Tier_4,CM,202,18,1.8,
4300,Daniel Ginczek,1 Bundesliga,Tier_1,U25,10Mto1M,2013,1 Bundesliga,Tier_4,CF,143,54,1.91,Germany
3399,Daniel Ginczek,1 Bundesliga,Tier_4,U25,10Mto1M,2014,1 Bundesliga,Tier_2,CF,211,75,1.91,Germany
717,Daniel Ginczek,1 Bundesliga,Tier_2,U30,40Mto10M,2018,1 Bundesliga,Tier_1,CF,249,88,1.91,Germany
5966,Jan Hochscheidt,Other,Tier_4,U25,Below1M,2013,1 Bundesliga,Tier_4,CAM,315,43,1.79,
5691,Torsten Oehrl,1 Bundesliga,Tier_3,U30,Below1M,2013,1 Bundesliga,Tier_4,CF,228,60,1.92,Germany
5551,Jacques Zoua,Other,Tier_4,U21,Below1M,2013,1 Bundesliga,Tier_2,CF,,,1.86,Cameroon
4817,Ju-ho Park,Other,Tier_4,U30,10Mto1M,2013,1 Bundesliga,Tier_2,LB,168,4,1.74,South Korea
3009,Ju-ho Park,1 Bundesliga,Tier_2,U30,10Mto1M,2015,1 Bundesliga,Tier_1,LB,175,4,1.74,South Korea
563,Mohamed Salah,Other,Tier_4,U21,40Mto10M,2013,Premier League,Tier_1,RW,,,1.75,Egypt
691,Mohamed Salah,Premier League,Tier_1,U25,40Mto10M,2016,Serie A,Tier_1,RW,179,57,1.75,Egypt
79,Mohamed Salah,Serie A,Tier_1,U25,40Mto10M,2017,Premier League,Tier_1,RW,279,127,1.75,Egypt
1048,Heung-min Son,1 Bundesliga,Tier_2,U21,10Mto1M,2013,1 Bundesliga,Tier_1,LW,141,42,1.83,South Korea
204,Heung-min Son,1 Bundesliga,Tier_1,U25,40Mto10M,2015,Premier League,Tier_1,LW,292,93,1.83,South Korea
3352,Dominik Furman,Other,Tier_4,U21,10Mto1M,2013,Ligue 1,Tier_3,CM,,,1.81,Poland
3739,Artur Jedrzejczyk,Other,Tier_4,U25,10Mto1M,2013,Premier Liga,Tier_2,CB,,,1.89,Poland
6609,Jakub Wawrzyniak,Other,Tier_4,U30,Below1M,2013,Premier Liga,Tier_4,LB,,,1.88,Poland
6207,Janusz Gol,Other,Tier_4,U30,Below1M,2013,Premier Liga,Tier_4,CDM,,,1.82,Poland
641,Lucas Digne,Ligue 1,Tier_2,U21,40Mto10M,2013,Ligue 1,Tier_1,LB,114,3,1.78,France
566,Lucas Digne,Ligue 1,Tier_1,U25,40Mto10M,2016,Primera Division,Tier_1,LB,176,6,1.78,France
396,Lucas Digne,Primera Division,Tier_1,U25,40Mto10M,2018,Premier League,Tier_1,LB,235,10,1.78,France
5770,Rafidine Abdullah,Ligue 1,Tier_1,U21,Below1M,2013,Ligue 1,Tier_3,CDM,75,2,1.79,Comoros
6317,Jakob Jantscher,Other,Tier_4,U25,Below1M,2013,Eredivisie,Tier_4,LW,210,44,1.81,Austria
2281,Daniel Caligiuri,1 Bundesliga,Tier_3,U25,10Mto1M,2013,1 Bundesliga,Tier_1,RW,260,45,1.82,
3409,Daniel Caligiuri,1 Bundesliga,Tier_1,U30,10Mto1M,2016,1 Bundesliga,Tier_2,RW,,,1.82,
3792,Johannes Flum,1 Bundesliga,Tier_3,U25,10Mto1M,2013,1 Bundesliga,Tier_2,CM,214,13,1.9,Germany
5389,Sebastian Polter,1 Bundesliga,Tier_1,U25,Below1M,2013,1 Bundesliga,Tier_2,CF,121,27,1.92,Germany
5688,Julian Brandt,1 Bundesliga,Tier_1,U21,Below1M,2013,1 Bundesliga,Tier_1,LW,,,1.85,Germany
270,Julian Brandt,1 Bundesliga,Tier_1,U25,40Mto10M,2019,1 Bundesliga,Tier_1,LW,187,37,1.85,Germany
3394,Makoto Hasebe,1 Bundesliga,Tier_1,U30,10Mto1M,2013,1 Bundesliga,Tier_4,CDM,298,17,1.8,Japan
467,Aleksandr Kokorin,Premier Liga,Tier_2,U25,40Mto10M,2013,Premier Liga,Tier_2,CF,114,19,1.83,Russia
468,Aleksandr Kokorin,Premier Liga,Tier_2,U25,40Mto10M,2013,Premier Liga,Tier_2,CF,114,19,1.83,Russia
3951,Aleksandr Kokorin,Premier Liga,Tier_2,U25,10Mto1M,2015,Premier Liga,Tier_1,CF,,,1.83,Russia
1621,Vladimir Gabulov,Premier Liga,Tier_2,U30,10Mto1M,2013,Premier Liga,Tier_2,GK,300,0,1.9,Russia
665,Igor Denisov,Premier Liga,Tier_2,U30,40Mto10M,2013,Premier Liga,Tier_2,CDM,257,23,1.76,Russia
666,Igor Denisov,Premier Liga,Tier_1,U30,40Mto10M,2013,Premier Liga,Tier_2,CDM,257,23,1.76,Russia
2137,Aleksey Ionov,Premier Liga,Tier_2,U25,10Mto1M,2013,Premier Liga,Tier_2,RW,89,6,1.77,Russia
2138,Aleksey Ionov,Premier Liga,Tier_3,U25,10Mto1M,2013,Premier Liga,Tier_2,RW,89,6,1.77,Russia
1622,Oleg Shatov,Premier Liga,Tier_2,U25,10Mto1M,2013,Premier Liga,Tier_1,LW,296,42,1.73,Russia
5604,Kamil Agalarov,Premier Liga,Tier_2,U25,Below1M,2013,Premier Liga,Tier_3,RW,,,1.78,Russia II
5337,Kamil Agalarov,Premier Liga,Tier_3,U25,Below1M,2013,Premier Liga,Tier_2,RW,,,1.78,Russia II
3149,Arseni Logashov,Premier Liga,Tier_2,U25,10Mto1M,2013,Premier Liga,Tier_2,RB,120,0,1.83,Russia
5945,Maksim Bordachev,Other,Tier_4,U30,Below1M,2013,Premier Liga,Tier_4,LB,205,14,1.88,Belarus
4399,Elderson,Liga Nos,Tier_3,U25,10Mto1M,2013,Ligue 1,Tier_1,LB,,,1.85,Nigeria
2143,Pavel Mamaev,Premier Liga,Tier_2,U25,10Mto1M,2013,Premier Liga,Tier_2,CM,193,13,1.8,Russia
5879,Tomasz Kupisz,Other,Tier_4,U25,Below1M,2013,Serie A,Tier_3,RW,99,11,1.8,Poland
2957,Aleksandar Tonev,Other,Tier_4,U25,10Mto1M,2013,Premier League,Tier_1,CF,136,12,1.78,Bulgaria
3949,Aleksandr Filtsov,Other,Tier_4,U25,10Mto1M,2013,Premier Liga,Tier_2,GK,49,0,1.97,Russia
1410,Denis Glushakov,Other,Tier_4,U30,10Mto1M,2013,Premier Liga,Tier_2,CM,352,56,1.82,Russia
3514,Taras Burlak,Other,Tier_4,U25,10Mto1M,2013,Premier Liga,Tier_2,CB,,,1.91,Russia
6206,Artur Sarkisov,Other,Tier_4,U30,Below1M,2013,Premier Liga,Tier_4,CF,190,58,1.74,Armenia
3722,Milos Jojic,Other,Tier_4,U21,10Mto1M,2013,1 Bundesliga,Tier_1,CM,,,1.77,Serbia
3010,Milos Jojic,1 Bundesliga,Tier_1,U25,10Mto1M,2015,1 Bundesliga,Tier_3,CM,174,36,1.77,Serbia
1061,Lazar Markovic,Other,Tier_4,U21,10Mto1M,2013,Liga Nos,Tier_1,RW,72,18,1.78,Serbia
281,Lazar Markovic,Liga Nos,Tier_1,U21,40Mto10M,2014,Premier League,Tier_1,RW,91,20,1.78,Serbia
6018,Vladimir Dyadyun,Premier Liga,Tier_2,U25,Below1M,2013,Premier Liga,Tier_2,CF,157,28,1.83,Russia-2
1409,Cristian Ansaldi,Premier Liga,Tier_2,U30,10Mto1M,2013,Premier Liga,Tier_1,LB,166,5,1.81,Argentina
2630,Cristian Ansaldi,Premier Liga,Tier_1,U30,10Mto1M,2016,Serie A,Tier_1,LB,197,5,1.81,Argentina
1038,Cristian Ansaldi,Serie A,Tier_1,U30,10Mto1M,2016,Serie A,Tier_1,LB,197,5,1.81,Argentina
3619,Cristian Ansaldi,Serie A,Tier_1,A30,10Mto1M,2019,Serie A,Tier_2,LB,,,1.81,Argentina
6607,Denis Dorozhkin,Other,Tier_4,U30,Below1M,2013,Premier Liga,Tier_4,CF,176,36,1.87,
5878,Yohan Tavares,Other,Tier_4,U25,Below1M,2013,Serie A,Tier_3,CB,98,1,1.88,Portugal
4302,Shinji Okazaki,1 Bundesliga,Tier_2,U30,10Mto1M,2013,1 Bundesliga,Tier_2,CF,249,79,1.75,Japan
979,Shinji Okazaki,1 Bundesliga,Tier_2,U30,10Mto1M,2015,Premier League,Tier_1,CF,363,93,1.75,Japan
2561,Serdar Tasci,1 Bundesliga,Tier_2,U30,10Mto1M,2013,Premier Liga,Tier_2,CB,285,14,1.86,Germany
6505,Patrick Bauer,1 Bundesliga,Tier_2,U21,Below1M,2013,Liga Nos,Tier_4,CB,110,9,1.92,Germany
3766,Barry Bannan,Premier League,Tier_1,U25,10Mto1M,2013,Premier League,Tier_2,CM,123,4,1.67,Scotland
3368,Nolito,Liga Nos,Tier_1,U30,10Mto1M,2013,Primera Division,Tier_2,LW,,,1.75,Spain
493,Nolito,Primera Division,Tier_2,U30,40Mto10M,2016,Premier League,Tier_1,LW,,,1.75,Spain
1634,Nolito,Premier League,Tier_1,U30,10Mto1M,2017,Primera Division,Tier_1,LW,,,1.75,Spain
4931,Deyverson,Liga Nos,Tier_1,U25,Below1M,2013,Liga Nos,Tier_4,CF,84,37,1.87,
4145,Deyverson,Liga Nos,Tier_4,U25,10Mto1M,2015,Primera Division,Tier_3,CF,92,38,1.87,
4180,Allan McGregor,Other,Tier_4,A30,10Mto1M,2013,Premier League,Tier_2,GK,419,0,1.8288,Scotland
6013,Elsad Zverotic,Other,Tier_4,U30,Below1M,2013,Premier League,Tier_2,CDM,302,7,1.79,Montenegro
5320,Dusan Veskovac,Other,Tier_4,U30,Below1M,2013,Ligue 1,Tier_3,CB,,,1.87,
4155,Alexander Farnerud,Other,Tier_4,U30,10Mto1M,2013,Serie A,Tier_2,CM,385,59,1.81,Sweden
5875,Nikolay Mihaylov,Eredivisie,Tier_3,U25,Below1M,2013,Serie A,Tier_3,GK,100,0,1.94,Bulgaria
6048,Etrit Berisha,Other,Tier_4,U25,Below1M,2013,Serie A,Tier_2,GK,128,3,1.95,Albania
2209,Etrit Berisha,Serie A,Tier_2,U30,10Mto1M,2017,Serie A,Tier_2,GK,,,1.95,Albania
624,Konstantinos Mitroglou,Other,Tier_4,U25,40Mto10M,2013,Premier League,Tier_2,CF,,,1.88,Greece
1587,Konstantinos Mitroglou,Premier League,Tier_2,U30,10Mto1M,2016,Liga Nos,Tier_1,CF,247,118,1.88,Greece
644,Konstantinos Mitroglou,Liga Nos,Tier_1,U30,40Mto10M,2017,Ligue 1,Tier_1,CF,279,130,1.88,Greece
2615,Giannis Fetfatzidis,Other,Tier_4,U25,10Mto1M,2013,Serie A,Tier_1,RW,89,9,1.68,Greece
2301,Ljubomir Fejsa,Other,Tier_4,U25,10Mto1M,2013,Liga Nos,Tier_1,CDM,241,5,1.85,Serbia
5203,Leandro Greco,Other,Tier_4,U30,Below1M,2013,Serie A,Tier_4,CM,182,8,1.84,
6261,Leandro Greco,Serie A,Tier_1,U30,Below1M,2015,Serie A,Tier_3,CM,207,8,1.84,
3464,Ola Toivonen,Eredivisie,Tier_2,U30,10Mto1M,2013,Ligue 1,Tier_2,CF,,,1.89,Sweden
4416,Ola Toivonen,Ligue 1,Tier_2,U30,10Mto1M,2016,Ligue 1,Tier_3,CF,372,113,1.89,Sweden
2737,Erik Pieters,Eredivisie,Tier_2,U25,10Mto1M,2013,Premier League,Tier_2,LB,334,5,1.83,Netherlands
4847,Erik Pieters,Premier League,Tier_2,U30,Below1M,2019,Premier League,Tier_2,LB,349,6,1.83,Netherlands
1917,Tom Huddlestone,Premier League,Tier_1,U30,10Mto1M,2013,Premier League,Tier_2,CDM,380,15,1.88,England
9,Gareth Bale,Premier League,Tier_1,U25,Above80M,2013,Primera Division,Tier_1,RW,355,127,1.8542,Wales
1189,Steven Caulker,Premier League,Tier_1,U21,10Mto1M,2013,Premier League,Tier_3,CB,155,9,1.905,England
1007,Steven Caulker,Premier League,Tier_3,U25,10Mto1M,2014,Premier League,Tier_2,CB,205,12,1.905,England
6256,Giulio Migliaccio,Serie A,Tier_2,A30,Below1M,2013,Serie A,Tier_2,CM,457,22,1.78,Italy
759,Christian Eriksen,Eredivisie,Tier_2,U21,40Mto10M,2013,Premier League,Tier_1,CAM,339,76,1.82,Denmark
5293,Dico Koppers,Eredivisie,Tier_2,U21,Below1M,2013,Eredivisie,Tier_3,LB,22,0,1.79,Netherlands
1628,Toby Alderweireld,Eredivisie,Tier_2,U25,10Mto1M,2013,Primera Division,Tier_1,CB,140,8,1.87,Belgium
584,Toby Alderweireld,Primera Division,Tier_1,U30,40Mto10M,2015,Premier League,Tier_1,CB,309,15,1.87,Belgium
2535,Joel Robles,Primera Division,Tier_1,U25,10Mto1M,2013,Premier League,Tier_1,GK,91,0,1.95,Spain
451,Paulinho,Other,Tier_4,U25,40Mto10M,2013,Premier League,Tier_1,CM,214,37,1.81,Brazil
6092,Paulinho,Liga Nos,Tier_4,U25,Below1M,2016,Liga Nos,Tier_3,RB,,,1.81,Brazil
103,Paulinho,Other,Tier_4,U30,40Mto10M,2017,Primera Division,Tier_1,CM,311,63,1.81,Brazil
477,Paulinho,Other,Tier_4,U21,40Mto10M,2018,1 Bundesliga,Tier_1,LW,330,76,1.81,Brazil
3378,Paulinho,Liga Nos,Tier_1,U25,10Mto1M,2018,Liga Nos,Tier_4,CAM,330,76,1.81,Brazil
3058,Paulinho,Liga Nos,Tier_4,U25,10Mto1M,2018,Liga Nos,Tier_1,CAM,330,76,1.81,Brazil
1541,Duván Zapata,Other,Tier_4,U25,10Mto1M,2013,Serie A,Tier_1,CF,119,37,1.89,Colombia
552,Duván Zapata,Serie A,Tier_1,U30,40Mto10M,2018,Serie A,Tier_2,CF,213,66,1.89,Colombia
167,Marouane Fellaini,Premier League,Tier_1,U25,40Mto10M,2013,Premier League,Tier_1,CM,324,46,1.94,Belgium
1905,Victor Anichebe,Premier League,Tier_1,U25,10Mto1M,2013,Premier League,Tier_2,CF,186,24,1.91,Nigeria
2560,Gonzalo Bueno,Serie A,Tier_2,U21,10Mto1M,2013,Premier Liga,Tier_3,LW,54,14,1.74,Uruguay Olympic
2727,Ignacio Scocco,Serie A,Tier_2,U30,10Mto1M,2013,Premier League,Tier_2,CF,287,97,1.72,Argentina
5871,Carlos García,Serie A,Tier_1,U21,Below1M,2013,Serie A,Tier_2,CB,,,1.74,
4584,Prince Gouano,Serie A,Tier_1,U21,10Mto1M,2013,Serie A,Tier_2,CB,3,0,1.88,France
6530,Prince Gouano,Serie A,Tier_2,U25,Below1M,2017,Ligue 1,Tier_3,CB,155,1,1.88,France
2366,Luca Marrone,Serie A,Tier_1,U25,10Mto1M,2013,Serie A,Tier_2,CB,48,2,1.86,Italy
2200,Luca Marrone,Serie A,Tier_2,U25,10Mto1M,2014,Serie A,Tier_1,CB,48,2,1.86,Italy
5182,Luca Marrone,Serie A,Tier_1,U30,Below1M,2019,Serie A,Tier_3,CB,139,4,1.86,Italy
1127,Simone Zaza,Serie A,Tier_1,U25,10Mto1M,2013,Serie A,Tier_2,CF,62,29,1.86,Italy
2875,Simone Zaza,Serie A,Tier_2,U25,10Mto1M,2013,Serie A,Tier_1,CF,62,29,1.86,Italy
515,Simone Zaza,Serie A,Tier_2,U25,40Mto10M,2015,Serie A,Tier_1,CF,145,54,1.86,Italy
594,Simone Zaza,Serie A,Tier_1,U30,40Mto10M,2017,Primera Division,Tier_1,CF,173,60,1.86,Italy
922,Simone Zaza,Ligue 1,Tier_1,U30,40Mto10M,2019,Serie A,Tier_2,CF,250,80,1.86,Italy
5690,Omar Elabdellaoui,Premier League,Tier_1,U21,Below1M,2013,1 Bundesliga,Tier_4,RB,29,0,1.79,Norway
464,Mamadou Sakho,Ligue 1,Tier_1,U25,40Mto10M,2013,Premier League,Tier_1,CB,207,9,1.87,France
233,Mamadou Sakho,Premier League,Tier_1,U30,40Mto10M,2017,Premier League,Tier_2,CB,215,9,1.87,France
111,Gonzalo Higuaín,Primera Division,Tier_1,U25,40Mto10M,2013,Serie A,Tier_1,CF,329,191,1.86,Argentina
12,Gonzalo Higuaín,Serie A,Tier_1,U30,Above80M,2016,Serie A,Tier_1,CF,424,236,1.86,Argentina
1394,Luis Alberto,Primera Division,Tier_1,U21,10Mto1M,2013,Premier League,Tier_1,CAM,151,43,1.82,Spain
